Plot,Elevation,ElevationRel,TRMI,Tree #,Species,Status,Status4,Fill,Fill2,DBH,BA,PlotBA,BAABMA,BAPINALB,BAPINCON,BAABLAS,BAotherABMA,BAotherPINALB,BAotherPINCON,BAotheABLAS,QMDABMA,QMDPINALB,QMDPINCON,QMDABLAS,PercentABMA,CRN Class,SNAG,DMR,DMR2,Mtoe,BB,BBMtoe,Change5yrAprilpck,Change5yrMaypck,Change5yrMarpck,Change5yrSpringsnowpack,Change5yrtempmin,Change5yrppt,Change5yrGstempmax,Change5yrtotalCWD,Change5yrGSCWD,Change5yrGSavgCWD,Change10yrAprilpck,Change10yrMaypck,Change10yrMarpck,Change10yrSpringsnowpack,Change10yrtempmin,Change10yrppt,Change10yrGstempmax,Change10yrtotalCWD,Change10yrGSCWD,Change10yrGSavgCWD,5yrAprilpck,5yrMaypck,5yrMarpck,5yrSpringsnowpack,raw5yrtempmin,raw5yrppt,raw5yrGstempmax,raw5yrtotalCWD,raw5yrGSCWD,raw5yrGSavgCWD
A25,1650,350,27,19,ABCO,H,0,H,H,16.9,0.022431809,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,INT,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,40,ABCO,H,0,H,H,17.6,0.02432855,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,INT,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,11,ABCO,H,0,H,H,18,0.02544696,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,OT,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,38,ABCO,H,0,H,H,18,0.02544696,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,INT,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,14,ABCO,H,0,H,H,18.5,0.026880315,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,INT,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,27,ABCO,H,0,H,H,19.8,0.030790822,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,CO,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,8,ABCO,H,0,H,H,22.2,0.038707654,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,INT,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,32,PICBRE,H,0,H,H,9.3,0.006792925,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,INT,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,4,PICBRE,H,0,H,H,22.1,0.038359721,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,INT,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,44,PSME,H,0,H,H,9.4,0.006939794,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,OT,,,0,1,0,1,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,1,PSME,H,0,H,H,14.5,0.016513035,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,INT,,,0,1,0,1,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,45,PSME,H,0,H,H,24,0.04523904,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,INT,,,0,1,0,1,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,39,PSME,H,0,H,H,34.9,0.095662505,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,0,0,0.030608475,CO,,,0,1,0,1,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,15,PSME,H,0,H,H,37.2,0.108686794,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,21.50547701,0,0.030608475,CO,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A25,1650,350,27,10,PSME,H,0,H,H,39,0.11945934,1.016144238,0.031102625,0,0,0,0.985041613,1.016144238,1.016144238,1.016144238,0,0,21.50547701,0,0.030608475,CO,,,0,0,0,0,175.6742581,64.992,118.9572903,359.6235484,0.486532258,252.5075806,0.004475806,-90.12145161,-45.06266129,-10.98946237,124.3489247,27.08,64.92795699,216.3568817,1.35085044,66.70076246,-0.031319648,-48.51008798,-22.21516129,-3.373629034,215.362,64.992,335.826,616.18,-4.0525,1127.355,22.45125,405.355,210.8725,70.29083333
A26,1763,463,34,12,ABCO,H,0,H,H,7.6,0.00453647,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,21.50547701,0,0,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,17,ABCO,H,0,H,H,8.1,0.005153009,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,21.50547701,0,0,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,22,ABCO,H,0,H,H,9,0.00636174,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,21.50547701,0,0,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,28,ABCO,H,0,H,H,10,0.007854,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,21.50547701,0,0,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,6,ABCO,H,0,H,H,10.7,0.008992045,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,21.50547701,0,0,OT,,4,4,1,0,1,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,20,ABCO,H,0,H,H,17.1,0.022965881,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,21.50547701,0,0,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,16,ABCO,H,0,H,H,17.9,0.025165001,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,14.50741844,0,0,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,9,ABCO,H,0,H,H,20.1,0.031730945,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,14.50741844,0,0,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,4,ABCO,H,0,H,H,20.4,0.032685206,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,14.50741844,0,0,INT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,8,ABCO,H,0,H,H,21.4,0.035968178,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,14.50741844,0,0,INT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,10,ABCO,H,0,H,H,28.7,0.064692613,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,14.50741844,0,0,INT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,23,ABCO,H,0,H,H,28.9,0.065597393,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,14.50741844,0,0,INT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,24,ABCO,H,0,H,H,30.4,0.072583526,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,14.50741844,0,0,CO,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,19,ABCO,H,0,H,H,31.7,0.078924061,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,24.1809387,0,0,INT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,15,ABCO,H,0,H,H,37,0.10752126,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,24.1809387,0,0,CO,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,7,PICBRE,H,0,H,H,25.2,0.049876042,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,24.1809387,0,0,INT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,5,PICBRE,H,0,H,H,32.7,0.083982037,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,24.1809387,0,0,INT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,13,PICBRE,H,0,H,H,33.7,0.089197093,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,0,0,0,CO,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A26,1763,463,34,14,PICBRE,H,0,H,H,34.8,0.095115082,1.703492543,0,0,0,0,1.703492543,1.703492543,1.703492543,1.703492543,0,0,0,0,0,CO,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,32,ABCO,H,0,H,H,7.8,0.004778374,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,19,ABCO,H,0,H,H,8.1,0.005153009,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,21,ABCO,H,0,H,H,8.9,0.006221153,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,27,ABCO,H,0,H,H,9,0.00636174,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,9,ABCO,H,0,H,H,9.9,0.007697705,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,24,ABCO,H,0,H,H,10.1,0.008011865,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,23,ABCO,H,0,H,H,10.2,0.008171302,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,29,ABCO,H,0,H,H,13,0.01327326,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,26,ABCO,H,0,H,H,18.3,0.026302261,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,34,ABCO,H,0,H,H,18.3,0.026302261,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,OT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
A27,1850,550,34,1,ABCO,H,0,H,H,21.5,0.036305115,1.786236005,0.110479076,0,0,0,1.675756929,1.786236005,1.786236005,1.786236005,0,0,0,0,0.061850212,INT,,,0,0,0,0,165.7265161,111.826,82.22032258,359.7728387,0.656290323,268.3345968,0.379294355,-55.49629032,-41.15048387,-10.02427419,127.9561828,69.23416667,39.30615591,236.4965054,1.427653959,73.03073314,0.098782991,-32.49492669,-20.73730205,-3.219880255,302.842,111.826,438.07,852.738,-4.425,1208.5375,21.664375,369.825,191.725,63.90833333
