Plot,Elevation,Year,Taxon,Shade Tolerance,Fire Tolerance,Biogeographical Association,Layer,Class,% Cover
A98,2235,1969,Stipa sp.,NA,NA,N,herb,4,NA
B59,2107,1969,Stipa sp.,NA,NA,N,herb,3,NA
B65,2142,1969,Stipa sp.,NA,NA,N,herb,3,NA
B66,2181,1969,Stipa sp.,NA,NA,N,herb,3,NA
B77,1868,1969,Stipa sp.,NA,NA,N,herb,2,NA
B82,2034,1969,Stipa sp.,NA,NA,N,herb,1,NA
B86,1981,1969,Stipa sp.,NA,NA,N,herb,2,NA
A38,2048,2024,Stipa sp.,NA,NA,N,herb,2,0.2
A39,2227,2024,Stipa sp.,NA,NA,N,herb,2,1
A40,2285,2024,Stipa sp.,NA,NA,N,herb,2,0.2
A90,1876,2024,Stipa sp.,NA,NA,N,herb,2,0.2
B85,2032,2024,Stipa sp.,NA,NA,N,herb,2,0.2
A19,2263,1969,Streptanthus sp.,NA,NA,NA,herb,1,NA
A66,2148,1969,Streptanthus sp.,NA,NA,NA,herb,2,NA
A73,2274,1969,Streptanthus sp.,NA,NA,NA,herb,2,NA
A74,2345,1969,Streptanthus sp.,NA,NA,NA,herb,2,NA
A93,2043,1969,Streptanthus sp.,NA,NA,NA,herb,3,NA
B06,2333,1969,Streptanthus sp.,NA,NA,NA,herb,2,NA
B31,2251,1969,Streptanthus sp.,NA,NA,NA,herb,3,NA
B33,2139,1969,Streptanthus sp.,NA,NA,NA,herb,2,NA
B59,2107,1969,Streptanthus sp.,NA,NA,NA,herb,4,NA
A69,2172,2024,Streptanthus sp.,NA,NA,NA,herb,1,0.2
A73,2274,2024,Streptanthus sp.,NA,NA,NA,herb,2,0.2
B25,1962,2024,Streptanthus sp.,NA,NA,NA,herb,2,0.2
B59,2107,2024,Streptanthus sp.,NA,NA,NA,herb,2,0.2
A38,2048,2024,Streptanthus sp.,NA,NA,NA,herb,2,0.2
A05,1383,1969,Streptopus sp.,NA,NA,N,herb,2,NA
B26,1822,1969,Streptopus sp.,NA,NA,N,herb,3,NA
B48,2072,1969,Streptopus sp.,NA,NA,N,herb,2,NA
B63,1909,1969,Streptopus sp.,NA,NA,N,herb,2,NA
B68,1987,1969,Streptopus sp.,NA,NA,N,herb,2,NA
B70,1826,1969,Streptopus sp.,NA,NA,N,herb,3,NA
B71,1690,1969,Streptopus sp.,NA,NA,N,herb,3,NA
A01,1760,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
A02,1838,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
A05,1383,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A08,1296,1969,Symphoricarpos mollis,I,NA,N,shrub,1,NA
A13,1550,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A23,1553,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A32,1522,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A35,1797,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
A36,1926,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
A51,1638,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A52,1589,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A81,2004,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A82,1992,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
A83,1960,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A84,1973,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A85,1940,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A86,1921,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A88,1790,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
A89,1809,1969,Symphoricarpos mollis,I,NA,N,shrub,4,NA
A92,1830,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
B27,1828,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
B57,1907,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
B58,2075,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
B71,1690,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
B76,1889,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
B77,1868,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
B78,1774,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
B84,1963,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA
B86,1981,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA
A01,1760,2024,Symphoricarpos mollis,I,NA,N,shrub,2,1
A05,1383,2024,Symphoricarpos mollis,I,NA,N,herb,2,0.2
A13,1550,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2
A14,1668,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2
A21,2000,2024,Symphoricarpos mollis,I,NA,N,shrub,1,0.2
A23,1553,2024,Symphoricarpos mollis,I,NA,N,shrub,3,3
A35,1797,2024,Symphoricarpos mollis,I,NA,N,herb,3,3
A36,1926,2024,Symphoricarpos mollis,I,NA,N,herb,2,1
A51,1638,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2
A80,2140,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2
A82,1992,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2
