Plot,Year,Species,SpeciesCode,Layer1,layer2,Class ,Cover,
A53,1969,Pinus lambertiana,PINLAM,TREE,SAP,3,7,
A53,1969,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A54,1969,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A54,1969,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
B27,1969,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
B27,1969,Pinus lambertiana,PINLAM,TREE,SAP,3,7,
B50,1969,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
B50,1969,Pinus lambertiana,PINLAM,TREE,SAP,2,3,
B50,1969,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
B72,1969,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
B72,1969,Pinus lambertiana,PINLAM,TREE,SAP,3,7,
B72,1969,Pinus lambertiana,PINLAM,TREE,SEED,3,7,
B74,1969,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
B74,1969,Pinus lambertiana,PINLAM,TREE,SAP,3,7,
B74,1969,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
B78,1969,Pinus lambertiana,PINLAM,TREE,CAN,2,3,
B88,1969,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
B88,1969,Pinus lambertiana,PINLAM,TREE,SAP,3,7,
B88,1969,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
B99,1969,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
B99,1969,Pinus lambertiana,PINLAM,TREE,SAP,3,7,
B99,1969,Pinus lambertiana,PINLAM,TREE,SEED,3,7,
A05,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A10,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A13,2015,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
A13,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A14,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A14,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A23,2015,Pinus lambertiana,PINLAM,TREE,CAN,2,3,
A24,2015,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
A24,2015,Pinus lambertiana,PINLAM,TREE,SAP,2,3,
A24,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A25,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A25,2015,Pinus lambertiana,PINLAM,TREE,SAP,2,3,
A26,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A30,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A31,2015,Pinus lambertiana,PINLAM,TREE,CAN,5,37.5,
A31,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A32,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A32,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A33,2015,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
A33,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A34,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A34,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A50,2015,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
A50,2015,Pinus lambertiana,PINLAM,TREE,SAP,2,3,
A50,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A51,2015,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
A51,2015,Pinus lambertiana,PINLAM,TREE,SAP,2,3,
A51,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A52,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A52,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
A53,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
A53,2015,Pinus lambertiana,PINLAM,TREE,SAP,2,3,
A54,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
B20,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B25,2015,Pinus lambertiana,PINLAM,TREE,CAN,1,1,
B27,2015,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
B27,2015,Pinus lambertiana,PINLAM,TREE,SAP,1,1,
B27,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
B50,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
B50,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
B71,2015,Pinus lambertiana,PINLAM,TREE,SAP,2,3,
B71,2015,Pinus lambertiana,PINLAM,TREE,SEED,1,1,
B72,2015,Pinus lambertiana,PINLAM,TREE,CAN,4,17.5,
B72,2015,Pinus lambertiana,PINLAM,TREE,SAP,3,7,
B72,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
B74,2015,Pinus lambertiana,PINLAM,TREE,CAN,3,7,
B78,2015,Pinus lambertiana,PINLAM,TREE,CAN,2,3,
B88,2015,Pinus lambertiana,PINLAM,TREE,SEED,2,3,
B99,2015,Pinus lambertiana,PINLAM,TREE,SAP,2,3,
A01,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A01,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A02,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A17,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A17,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A18,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A18,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A19,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A19,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A19,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
A21,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A27,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A27,1969,Pinus monticola,PINMON,TREE,SAP,1,1,
A28,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A29,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A29,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A34,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A35,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A35,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A35,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A36,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A36,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A37,1969,Pinus monticola,PINMON,TREE,CAN,5,37.5,
A37,1969,Pinus monticola,PINMON,TREE,SAP,4,17.5,
A37,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A38,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A38,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A38,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A39,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A40,1969,Pinus monticola,PINMON,TREE,CAN,1,1,
A47,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A47,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A47,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A49,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A49,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A49,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A50,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A55,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A57,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A60,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A61,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A62,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A62,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A63,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A63,1969,Pinus monticola,PINMON,TREE,SAP,1,1,
A64,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A65,1969,Pinus monticola,PINMON,TREE,SEED,1,1,
A66,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A66,1969,Pinus monticola,PINMON,TREE,SEED,1,1,
A69,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A70,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A70,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A71,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A71,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A71,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A72,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A73,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A73,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A73,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
A78,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A78,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A79,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A79,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A80,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A80,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A83,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A84,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A85,1969,Pinus monticola,PINMON,TREE,CAN,5,37.5,
A87,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A88,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A88,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A88,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
A89,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A89,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A89,1969,Pinus monticola,PINMON,TREE,SEED,1,1,
A90,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A90,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A90,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A91,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A91,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A92,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
A93,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A93,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A93,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
A94,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A94,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A94,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
A96,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
A96,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
A96,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B02,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B02,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B03,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B03,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B03,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B04,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B07,1969,Pinus monticola,PINMON,TREE,SEED,1,1,
B08,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B08,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B09,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B09,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B16,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B17,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B17,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B17,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B19,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B19,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B19,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B20,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B20,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B20,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B21,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B21,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B21,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
B22,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B22,1969,Pinus monticola,PINMON,TREE,SAP,4,17.5,
B22,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
B24,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B24,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B24,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B25,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B25,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B25,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B27,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B30,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B32,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B32,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B32,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B33,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B33,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B33,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
B34,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B34,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
B35,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B35,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B36,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B40,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B41,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B41,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B41,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
B42,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B42,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B43,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B48,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B48,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B48,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
B49,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B50,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B50,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B50,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B52,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B52,1969,Pinus monticola,PINMON,TREE,SAP,4,17.5,
B52,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
B53,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B53,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B53,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B54,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B54,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B54,1969,Pinus monticola,PINMON,TREE,SEED,1,1,
B56,1969,Pinus monticola,PINMON,TREE,SAP,4,17.5,
B56,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
B57,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B57,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B57,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B58,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B58,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B58,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B59,1969,Pinus monticola,PINMON,TREE,SEED,1,1,
B60,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B60,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B63,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B63,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B63,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B65,1969,Pinus monticola,PINMON,TREE,SAP,1,1,
B66,1969,Pinus monticola,PINMON,TREE,CAN,1,1,
B66,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
B68,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B68,1969,Pinus monticola,PINMON,TREE,SAP,4,17.5,
B68,1969,Pinus monticola,PINMON,TREE,SEED,3,7,
B69,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B69,1969,Pinus monticola,PINMON,TREE,SAP,2,3,
B76,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B78,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B81,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
B82,1969,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B82,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B83,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B84,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B84,1969,Pinus monticola,PINMON,TREE,SAP,4,17.5,
B85,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B85,1969,Pinus monticola,PINMON,TREE,SEED,1,1,
B86,1969,Pinus monticola,PINMON,TREE,CAN,3,7,
B86,1969,Pinus monticola,PINMON,TREE,SAP,3,7,
B86,1969,Pinus monticola,PINMON,TREE,SEED,2,3,
C01,1969,Pinus monticola,PINMON,TREE,CAN,2,3,
A01,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A01,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A17,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A17,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A18,2015,Pinus monticola,PINMON,TREE,CAN,1,1,
A19,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A19,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A19,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A21,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A21,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A23,2015,Pinus lambertiana,PINLAM,TREE,SEED,1,1,
A26,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A27,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A27,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A28,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A28,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A29,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A29,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A34,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A34,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A35,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A35,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A36,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A36,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A36,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A37,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A37,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A37,2015,Pinus monticola,PINMON,TREE,SEED,4,17.5,
A38,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A38,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A38,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A39,2015,Pinus monticola,PINMON,TREE,CAN,1,1,
A47,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A47,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A49,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A49,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A49,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A55,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A57,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A57,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A59,2015,Pinus monticola,PINMON,TREE,SEED,1,1,
A60,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A60,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A60,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A61,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A61,2015,Pinus monticola,PINMON,TREE,SEED,1,1,
A62,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A62,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A62,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A63,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A63,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A63,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A64,2015,Pinus monticola,PINMON,TREE,SAP,1,1,
A64,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A66,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A66,2015,Pinus monticola,PINMON,TREE,SAP,1,1,
A69,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A69,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A70,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A71,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A71,2015,Pinus monticola,PINMON,TREE,SAP,3,7,
A72,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A73,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A73,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A73,2015,Pinus monticola,PINMON,TREE,SEED,3,7,
A75,2015,Pinus monticola,PINMON,TREE,CAN,1,1,
A75,2015,Pinus monticola,PINMON,TREE,SAP,1,1,
A78,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A79,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A80,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A80,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A80,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A81,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A83,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A83,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A83,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A84,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A85,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A85,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A86,2015,Pinus monticola,PINMON,TREE,CAN,1,1,
A87,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A87,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A88,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A89,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
A89,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A90,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A91,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A93,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
A94,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
A94,2015,Pinus monticola,PINMON,TREE,SAP,1,1,
A94,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
A96,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
A96,2015,Pinus monticola,PINMON,TREE,SEED,1,1,
A99,2015,Pinus monticola,PINMON,TREE,SEED,1,1,
B03,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B03,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B03,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B04,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
B06,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
B08,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
B08,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B09,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B09,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B16,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B16,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B17,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B17,2015,Pinus monticola,PINMON,TREE,SAP,3,7,
B17,2015,Pinus monticola,PINMON,TREE,SEED,3,7,
B19,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
B20,2015,Pinus monticola,PINMON,TREE,SAP,3,7,
B21,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
B21,2015,Pinus monticola,PINMON,TREE,SEED,1,1,
B22,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B22,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B22,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B24,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B24,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B25,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B25,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B25,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B26,2015,Pinus monticola,PINMON,TREE,CAN,1,1,
B32,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B32,2015,Pinus monticola,PINMON,TREE,SAP,3,7,
B33,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
B34,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B34,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B35,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B35,2015,Pinus monticola,PINMON,TREE,SAP,3,7,
B35,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B40,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B40,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B41,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
B41,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B41,2015,Pinus monticola,PINMON,TREE,SEED,1,1,
B42,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B42,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B48,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B48,2015,Pinus monticola,PINMON,TREE,SAP,1,1,
B49,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B49,2015,Pinus monticola,PINMON,TREE,SAP,3,7,
B49,2015,Pinus monticola,PINMON,TREE,SEED,3,7,
B52,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B52,2015,Pinus monticola,PINMON,TREE,SAP,3,7,
B52,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B53,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B53,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B54,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
B54,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B56,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B56,2015,Pinus monticola,PINMON,TREE,SAP,3,7,
B56,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B57,2015,Pinus monticola,PINMON,TREE,CAN,4,17.5,
B57,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B57,2015,Pinus monticola,PINMON,TREE,SEED,2,3,
B58,2015,Pinus monticola,PINMON,TREE,CAN,2,3,
B60,2015,Pinus monticola,PINMON,TREE,CAN,1,1,
B63,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B63,2015,Pinus monticola,PINMON,TREE,SAP,3,7,
B66,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
B66,2015,Pinus monticola,PINMON,TREE,SAP,2,3,
B68,2015,Pinus monticola,PINMON,TREE,CAN,3,7,
